time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	buav_1_x	buav_1_y	buav_1_z	buav_2_x	buav_2_y	buav_2_z	buav_3_x	buav_3_y	buav_3_z	buav_4_x	buav_4_y	buav_4_z	buav_5_x	buav_5_y	buav_5_z	buav_6_x	buav_6_y	buav_6_z	
11.992	22	13	22	34	-1400.083	19.97357	0.2689156	5.424074	-0.001469911	0.3653101	399.9976	-999.9993	0.4225759	999.9969	1200.001	0.3767978	-1000.024	-500.0001	0.3771828	-100.03	599.9958	0.3268559	-899.9986	1000.001	0.3779626	-1491.965	-0.002949415	6.496283	-1493.968	-0.00546279	6.431644	-1495.968	-0.002336649	6.363213	-1497.968	0.0001745996	6.305713	-1499.974	-0.001091498	6.242176	-1501.971	0.00407233	6.183582	
12.016	22	13	22	34	-1400.083	19.97341	0.2670753	5.436383	-0.001471949	0.3644943	399.9976	-999.9993	0.4211497	999.9969	1200.001	0.3782756	-1000.025	-500.0001	0.376939	-100.03	599.9958	0.3267217	-899.9986	1000.001	0.3772082	-1491.964	-0.002946542	6.530799	-1493.968	-0.005540259	6.465939	-1495.968	-0.002394761	6.397152	-1497.968	0.000184073	6.339367	-1499.974	-0.001082361	6.275489	-1501.971	0.004185148	6.216636	
12.04	22	13	22	35	-1400.084	19.97325	0.2653514	5.448691	-0.001473883	0.3636798	399.9976	-999.9993	0.4197016	999.9969	1200.001	0.3797217	-1000.025	-500.0001	0.3765933	-100.0301	599.9958	0.3265682	-899.9986	1000.001	0.376459	-1491.964	-0.002950385	6.565471	-1493.968	-0.005613841	6.500392	-1495.967	-0.002454238	6.431257	-1497.968	0.0001874367	6.373192	-1499.974	-0.001081771	6.308972	-1501.97	0.00429167	6.249871	
12.064	22	13	22	35	-1400.084	19.97309	0.2637447	5.460999	-0.001475668	0.3628642	399.9976	-999.9993	0.4182325	999.9969	1200.001	0.3811353	-1000.025	-500.0001	0.3761448	-100.0301	599.9958	0.3263955	-899.9986	1000.001	0.3757157	-1491.963	-0.002951629	6.600294	-1493.967	-0.005684083	6.534999	-1495.967	-0.002510078	6.465527	-1497.967	0.0001966324	6.407185	-1499.973	-0.001092124	6.342628	-1501.97	0.004390648	6.283284	
12.088	22	13	22	35	-1400.085	19.97293	0.2622555	5.473306	-0.001477286	0.3620453	399.9976	-999.9993	0.4167436	999.9969	1200.001	0.3825158	-1000.025	-500.0001	0.3755927	-100.0302	599.9958	0.3262025	-899.9986	1000.001	0.374979	-1491.963	-0.002947584	6.635269	-1493.967	-0.005765785	6.56976	-1495.967	-0.002573843	6.49996	-1497.967	0.0002094155	6.441345	-1499.973	-0.001119232	6.376452	-1501.97	0.004489248	6.316868	
12.108	22	13	22	35	-1400.085	19.9728	0.2611044	5.483562	-0.001478511	0.361359	399.9976	-999.9993	0.4154887	999.9969	1200.001	0.383641	-1000.025	-500.0001	0.3750533	-100.0302	599.9957	0.3260248	-899.9985	1000.001	0.3743706	-1491.963	-0.00294073	6.664532	-1493.967	-0.00584509	6.598844	-1495.967	-0.002643787	6.528777	-1497.967	0.0002186221	6.469938	-1499.973	-0.001147553	6.404766	-1501.969	0.004573749	6.344985	
12.136	22	13	22	35	-1400.086	19.97262	0.2596301	5.49792	-0.001480074	0.3603911	399.9977	-999.9993	0.4137122	999.9969	1200.001	0.3851777	-1000.025	-500.0001	0.3741768	-100.0302	599.9957	0.3257478	-899.9985	1000.001	0.373528	-1491.962	-0.002921567	6.705677	-1493.967	-0.005964812	6.639739	-1495.966	-0.002776202	6.569304	-1497.966	0.0002174893	6.510159	-1499.972	-0.001184161	6.444596	-1501.969	0.004674294	6.384546	
12.156	22	13	22	35	-1400.086	19.97249	0.2586749	5.508176	-0.001481119	0.3596944	399.9977	-999.9993	0.4124308	999.9969	1200.001	0.386248	-1000.025	-500.0001	0.3734647	-100.0303	599.9957	0.3255284	-899.9985	1000.001	0.3729333	-1491.962	-0.002898958	6.73519	-1493.966	-0.006041895	6.669077	-1495.966	-0.002888216	6.598383	-1497.966	0.0002102537	6.533241	-1499.972	-0.00120564	6.467457	-1501.969	0.004720266	6.407254	
12.184	22	13	22	35	-1400.087	19.97231	0.2574743	5.522533	-0.001482543	0.3587127	399.9977	-999.9993	0.4106215	999.9969	1200.001	0.3877085	-1000.025	-500.0001	0.3723482	-100.0303	599.9957	0.3251895	-899.9985	1000.001	0.3721117	-1491.962	-0.002873585	6.776682	-1493.966	-0.006137352	6.710326	-1495.966	-0.003055032	6.639273	-1497.966	0.0001761248	6.579609	-1499.972	-0.001255282	6.513392	-1501.968	0.00478173	6.452892	
12.204	22	13	22	35	-1400.087	19.97219	0.2567138	5.532789	-0.001483561	0.3580087	399.9977	-999.9993	0.4093198	999.9969	1200.001	0.3887247	-1000.025	-500.0001	0.3714663	-100.0303	599.9957	0.3249242	-899.9985	1000.001	0.3715334	-1491.961	-0.002857798	6.806438	-1493.966	-0.006208138	6.739913	-1495.966	-0.003176075	6.668604	-1497.965	0.0001393388	6.608729	-1499.971	-0.001288537	6.542244	-1501.968	0.004812397	6.481565	
12.232	22	13	22	35	-1400.088	19.97201	0.255784	5.547146	-0.001485011	0.3570232	399.9977	-999.9993	0.4074862	999.9969	1200.001	0.3901101	-1000.026	-500.0001	0.3701156	-100.0304	599.9957	0.3245195	-899.9985	1000.001	0.3707369	-1491.961	-0.002833053	6.848267	-1493.966	-0.006338136	6.781505	-1495.965	-0.003349635	6.709843	-1497.965	8.660675e-05	6.649673	-1499.971	-0.001326403	6.582817	-1501.967	0.004857675	6.521897	
12.252	22	13	22	35	-1400.088	19.97189	0.2552156	5.557401	-0.001486061	0.3563225	399.9977	-999.9993	0.4061696	999.9969	1200.001	0.3910731	-1000.026	-500.0001	0.3690695	-100.0304	599.9957	0.3242067	-899.9985	1000.001	0.3701783	-1491.961	-0.00280956	6.878266	-1493.966	-0.006441563	6.811336	-1495.965	-0.003483012	6.739422	-1497.965	5.520293e-05	6.679046	-1499.971	-0.001354431	6.611927	-1501.967	0.004886098	6.550838	
12.28	22	13	22	35	-1400.089	19.97172	0.2545523	5.571759	-0.001487525	0.3553513	399.9977	-999.9993	0.4043177	999.9969	1200.001	0.392384	-1000.026	-500.0001	0.367494	-100.0305	599.9957	0.3237349	-899.9985	1000.001	0.3694117	-1491.96	-0.002772809	6.920432	-1493.965	-0.006573726	6.85327	-1495.965	-0.003688237	6.780999	-1497.964	7.967915e-06	6.720343	-1499.97	-0.001392707	6.652858	-1501.967	0.004918323	6.591538	
12.3	22	13	22	35	-1400.089	19.9716	0.2541721	5.582014	-0.001488546	0.3546675	399.9977	-999.9993	0.4029891	999.9969	1200.001	0.3932937	-1000.026	-500.0001	0.3662915	-100.0305	599.9957	0.3233734	-899.9985	1000.001	0.3688761	-1491.96	-0.002740659	6.950672	-1493.965	-0.006658672	6.88334	-1495.965	-0.003847593	6.810816	-1497.964	-2.818973e-05	6.749966	-1499.97	-0.001418119	6.682218	-1501.966	0.004944066	6.620738	
12.328	22	13	22	35	-1400.09	19.97143	0.2537692	5.596372	-0.001489914	0.3537277	399.9977	-999.9993	0.401121	999.9969	1200.001	0.3945295	-1000.026	-500.0001	0.3645037	-100.0305	599.9957	0.322832	-899.9984	1000.001	0.3681443	-1491.96	-0.002689408	6.993177	-1493.965	-0.006781044	6.925604	-1495.965	-0.004091883	6.852733	-1497.964	-7.548577e-05	6.791611	-1499.97	-0.00145439	6.723491	-1501.966	0.004992409	6.661794	
12.36	22	13	22	35	-1400.091	19.97124	0.2534903	5.612781	-0.001491388	0.3526805	399.9977	-999.9993	0.398974	999.9969	1200.001	0.3958868	-1000.026	-500.0001	0.3623172	-100.0306	599.9957	0.3221625	-899.9984	1000.001	0.3673348	-1491.959	-0.002623238	7.041988	-1493.965	-0.006941082	6.974141	-1495.964	-0.004394909	6.900877	-1497.963	-0.00011922	6.839446	-1499.969	-0.001506948	6.770909	-1501.965	0.005055893	6.708966	
12.376	22	13	22	35	-1400.091	19.97115	0.2534222	5.620985	-0.001492101	0.3521674	399.9977	-999.9993	0.3978954	999.9969	1200.001	0.3965429	-1000.026	-500.0001	0.3611688	-100.0306	599.9957	0.3218077	-899.9984	1000.001	0.3669412	-1491.959	-0.002589421	7.066486	-1493.965	-0.007024155	6.998502	-1495.964	-0.004550156	6.925042	-1497.963	-0.0001371704	6.863459	-1499.969	-0.001537678	6.794716	-1501.965	0.005076581	6.732653	
12.42	22	13	22	35	-1400.092	19.97091	0.2534554	5.641497	-0.001493897	0.35091	399.9977	-999.9993	0.3951836	999.9969	1200.001	0.3981157	-1000.026	-500.0001	0.358143	-100.0307	599.9956	0.3208657	-899.9984	1000.001	0.3659905	-1491.959	-0.002518979	7.127984	-1493.964	-0.007219038	7.059661	-1495.964	-0.00494617	6.985722	-1497.963	-0.0001841699	6.92376	-1499.969	-0.001608965	6.854521	-1501.965	0.005108473	6.792162	
12.432	22	13	22	35	-1400.092	19.97082	0.2535483	5.649702	-0.00149465	0.3504148	399.9978	-999.9994	0.3940926	999.9969	1200.001	0.3987171	-1000.026	-500.0001	0.3568726	-100.0307	599.9956	0.3204688	-899.9984	1000.001	0.3656237	-1491.958	-0.00248944	7.152682	-1493.964	-0.007301188	7.084225	-1495.964	-0.005110845	7.010102	-1497.962	-0.0002086149	6.947986	-1499.968	-0.00163348	6.878555	-1501.964	0.005114772	6.816079	
12.472	22	13	22	35	-1400.093	19.97059	0.253974	5.670214	-0.001496683	0.3491867	399.9978	-999.9994	0.3913506	999.9969	1200.001	0.4001504	-1000.026	-500.0001	0.3535511	-100.0308	599.9956	0.3194336	-899.9984	1000.001	0.3647404	-1491.958	-0.002405137	7.214675	-1493.964	-0.007514607	7.145883	-1495.963	-0.005497504	7.07132	-1497.962	-0.0002345166	7.008823	-1499.968	-0.001692904	6.938912	-1501.964	0.00509452	6.876147	
12.476	22	13	22	35	-1400.093	19.97057	0.2540314	5.672265	-0.001496898	0.3490642	399.9978	-999.9994	0.3910754	999.9969	1200.001	0.4002882	-1000.026	-500.0001	0.3532077	-100.0308	599.9956	0.3193271	-899.9984	1000.001	0.3646548	-1491.958	-0.002396888	7.220894	-1493.964	-0.007537957	7.152069	-1495.963	-0.005535967	7.077463	-1497.962	-0.0002349979	7.014927	-1499.968	-0.001698412	6.944969	-1501.964	0.005092066	6.882176	
12.508	22	13	22	35	-1400.093	19.97039	0.2545854	5.688675	-0.001498671	0.3480838	399.9978	-999.9994	0.3888674	999.9969	1200.001	0.4013558	-1000.027	-500.0002	0.3503883	-100.0308	599.9956	0.3184576	-899.9984	1000.001	0.3639872	-1491.957	-0.002325144	7.27077	-1493.964	-0.007729899	7.20168	-1495.963	-0.005834903	7.126741	-1497.961	-0.0002303327	7.063895	-1499.968	-0.001735577	6.993555	-1501.963	0.005080627	6.930546	
12.52	22	13	22	36	-1400.094	19.97032	0.2548357	5.694829	-0.001499347	0.3477152	399.9978	-999.9994	0.388037	999.9969	1200.001	0.4017404	-1000.027	-500.0002	0.3492984	-100.0308	599.9956	0.3181239	-899.9984	1000.001	0.363745	-1491.957	-0.002289679	7.289531	-1493.964	-0.007800726	7.220342	-1495.963	-0.005940406	7.145281	-1497.961	-0.0002235357	7.082319	-1499.968	-0.001746533	7.011836	-1501.963	0.005077653	6.94875	
12.552	22	13	22	36	-1400.094	19.97014	0.2556129	5.711239	-0.001501113	0.3467282	399.9978	-999.9994	0.3858184	999.9969	1200.001	0.402727	-1000.027	-500.0002	0.3463071	-100.0309	599.9956	0.3172136	-899.9983	1000.001	0.3631215	-1491.957	-0.002183064	7.339716	-1493.963	-0.007984233	7.270263	-1495.963	-0.006196959	7.194882	-1497.961	-0.0002120508	7.13161	-1499.967	-0.001771805	7.060753	-1501.962	0.005066519	6.997462	
12.568	22	13	22	36	-1400.094	19.97005	0.2560598	5.719444	-0.001501948	0.3462321	399.9978	-999.9994	0.3847076	999.9969	1200.001	0.4032	-1000.027	-500.0002	0.3447664	-100.0309	599.9956	0.3167465	-899.9983	1000.001	0.3628223	-1491.957	-0.002128265	7.364893	-1493.963	-0.008082599	7.295307	-1495.963	-0.006322461	7.219769	-1497.961	-0.000203948	7.156342	-1499.967	-0.001787743	7.085301	-1501.962	0.005055809	7.021907	
12.592	22	13	22	36	-1400.095	19.96991	0.2568005	5.731751	-0.001503111	0.3454847	399.9978	-999.9994	0.3830411	999.9969	1200.001	0.4038864	-1000.027	-500.0002	0.3424011	-100.0309	599.9956	0.3160293	-899.9983	1000.001	0.3623893	-1491.956	-0.00204536	7.402764	-1493.963	-0.008243023	7.332979	-1495.962	-0.006514389	7.257205	-1497.96	-0.0001819329	7.19355	-1499.967	-0.00181385	7.12223	-1501.962	0.005036704	7.058688	
12.616	22	13	22	36	-1400.095	19.96978	0.2576229	5.744059	-0.001504155	0.3447337	399.9978	-999.9994	0.381376	999.9969	1200.001	0.4045471	-1000.027	-500.0002	0.3399736	-100.0309	599.9956	0.3152899	-899.9983	1000.001	0.361976	-1491.956	-0.001958627	7.440756	-1493.963	-0.008408877	7.370776	-1495.962	-0.006702326	7.294766	-1497.96	-0.0001520314	7.230889	-1499.967	-0.001848587	7.159289	-1501.961	0.005014381	7.095601	
12.644	22	13	22	36	-1400.096	19.96962	0.2586815	5.758418	-0.001505244	0.343854	399.9978	-999.9994	0.3794378	999.9969	1200.001	0.4052882	-1000.027	-500.0002	0.337068	-100.031	599.9956	0.3143963	-899.9983	1000.001	0.3615192	-1491.956	-0.00185347	7.48523	-1493.963	-0.008606501	7.415027	-1495.962	-0.006898309	7.338741	-1497.96	-0.0001000967	7.274613	-1499.966	-0.001904001	7.196477	-1501.961	0.004996588	7.132641	
12.664	22	13	22	36	-1400.096	19.96951	0.2595002	5.768674	-0.001505971	0.3432241	399.9978	-999.9994	0.3780581	999.9969	1200.001	0.4057993	-1000.027	-500.0002	0.3349473	-100.031	599.9956	0.3137362	-899.9983	1000.001	0.3612101	-1491.956	-0.001777416	7.517093	-1493.963	-0.008753231	7.446733	-1495.962	-0.00703261	7.370254	-1497.96	-5.007362e-05	7.305947	-1499.966	-0.001981032	7.233792	-1501.961	0.004983047	7.169807	
12.688	22	13	22	36	-1400.097	19.96937	0.2605486	5.780982	-0.001506837	0.3424681	399.9978	-999.9994	0.3764098	999.9969	1200.001	0.4063937	-1000.027	-500.0002	0.3323568	-100.031	599.9956	0.3129197	-899.9983	1000.001	0.3608584	-1491.955	-0.001685008	7.555434	-1493.962	-0.008927738	7.484888	-1495.962	-0.007190586	7.408182	-1497.959	1.33898e-05	7.343657	-1499.966	-0.002071353	7.271235	-1501.96	0.004975637	7.207103	
12.712	22	13	22	36	-1400.097	19.96924	0.2616657	5.79329	-0.00150775	0.3417142	399.9978	-999.9994	0.3747714	999.9969	1200.001	0.4069677	-1000.028	-500.0002	0.3297204	-100.031	599.9956	0.3120771	-899.9983	1000.001	0.3605281	-1491.955	-0.001594601	7.59389	-1493.962	-0.009087918	7.523156	-1495.961	-0.007342798	7.446228	-1497.959	7.0507e-05	7.381487	-1499.966	-0.002158595	7.308806	-1501.96	0.004966606	7.244526	
12.74	22	13	22	36	-1400.097	19.96908	0.2630511	5.807649	-0.001508931	0.3408414	399.9978	-999.9994	0.3728751	999.9969	1200.001	0.4076118	-1000.028	-500.0002	0.3265923	-100.031	599.9956	0.3110625	-899.9982	1000.001	0.3601703	-1491.955	-0.001502194	7.638894	-1493.962	-0.009276666	7.56795	-1495.961	-0.007513997	7.490757	-1497.959	0.0001283604	7.425769	-1499.965	-0.002263157	7.352798	-1501.96	0.004950579	7.288341	
12.76	22	13	22	36	-1400.098	19.96897	0.2640921	5.817906	-0.001509869	0.3402255	399.9978	-999.9994	0.371532	999.9969	1200.001	0.4080544	-1000.028	-500.0002	0.3243268	-100.0311	599.9956	0.3103181	-899.9982	1000.001	0.3599333	-1491.954	-0.001451781	7.671135	-1493.962	-0.009412186	7.600041	-1495.961	-0.007629316	7.522657	-1497.958	0.000169597	7.457495	-1499.965	-0.002342874	7.384322	-1501.959	0.004937722	7.31974	
12.8	22	13	22	36	-1400.098	19.96874	0.2662932	5.838421	-0.00151197	0.3390225	399.9978	-999.9994	0.3688778	999.9969	1200.001	0.408894	-1000.028	-500.0003	0.319728	-100.0311	599.9956	0.3087829	-899.9982	1000.001	0.3595066	-1491.954	-0.001392357	7.735848	-1493.962	-0.009677709	7.664453	-1495.961	-0.007837299	7.586695	-1497.958	0.0002878861	7.521192	-1499.965	-0.002499249	7.447615	-1501.959	0.004881381	7.382788	
12.816	22	13	22	36	-1400.099	19.96866	0.2672154	5.846627	-0.001512875	0.3385548	399.9978	-999.9994	0.3678289	999.9969	1200.001	0.409212	-1000.028	-500.0003	0.3178662	-100.0311	599.9955	0.308152	-899.9982	1000.001	0.3593538	-1491.954	-0.001371535	7.761821	-1493.962	-0.009773499	7.690302	-1495.961	-0.007914515	7.612399	-1497.958	0.0003433632	7.546762	-1499.965	-0.002559725	7.473022	-1501.959	0.004849587	7.408099	
12.856	22	13	22	36	-1400.099	19.96843	0.2696155	5.867143	-0.001515227	0.3374262	399.9978	-999.9995	0.3652409	999.9969	1200.001	0.4099593	-1000.028	-500.0003	0.3131653	-100.0311	599.9955	0.3065331	-899.9982	1000.001	0.3590175	-1491.953	-0.001315949	7.826962	-1493.961	-0.009991516	7.755122	-1495.96	-0.008090849	7.676879	-1497.957	0.0004804087	7.610908	-1499.965	-0.002732674	7.536764	-1501.958	0.004772318	7.471606	
12.864	22	13	22	36	-1400.099	19.96839	0.2701108	5.871247	-0.001515707	0.3372077	399.9978	-999.9995	0.3647293	999.9969	1200.001	0.4101003	-1000.028	-500.0003	0.3122182	-100.0311	599.9955	0.3062022	-899.9982	1000.001	0.3589581	-1491.953	-0.001306384	7.840026	-1493.961	-0.01003226	7.76812	-1495.96	-0.008122689	7.689812	-1497.957	0.0005090824	7.623775	-1499.964	-0.002771721	7.54955	-1501.958	0.004760758	7.484346	
12.904	22	13	22	36	-1400.1	19.96816	0.2726558	5.891764	-0.001518154	0.3361507	399.9978	-999.9995	0.3622042	999.9969	1200.001	0.410761	-1000.029	-500.0003	0.3074536	-100.0312	599.9955	0.3045122	-899.9982	1000.001	0.3586996	-1491.953	-0.001249315	7.905517	-1493.961	-0.01022943	7.833285	-1495.96	-0.008276117	7.754648	-1497.957	0.0006496445	7.688292	-1499.964	-0.002976182	7.613676	-1501.958	0.004722491	7.548236	
12.92	22	13	22	36	-1400.1	19.96807	0.2737034	5.899972	-0.001519167	0.3357434	399.9978	-999.9995	0.3612102	999.9969	1200.001	0.4110042	-1000.029	-500.0003	0.3055363	-100.0312	599.9955	0.3038201	-899.9982	1000.001	0.358614	-1491.953	-0.00121999	7.931792	-1493.961	-0.01030589	7.859431	-1495.96	-0.008329281	7.780664	-1497.957	0.0007002617	7.714185	-1499.964	-0.003061983	7.639417	-1501.957	0.00470956	7.573882	
12.952	22	13	22	36	-1400.101	19.96789	0.2758438	5.916387	-0.0015213	0.3349514	399.9978	-999.9995	0.3592526	999.9969	1200.001	0.4114539	-1000.029	-500.0004	0.3016861	-100.0312	599.9955	0.30241	-899.9981	1000.001	0.358473	-1491.952	-0.001171678	7.984477	-1493.961	-0.01045051	7.911859	-1495.959	-0.00839927	7.832836	-1497.956	0.0008054258	7.766114	-1499.964	-0.003231884	7.691049	-1501.957	0.00467967	7.625327	
12.98	22	13	22	36	-1400.101	19.96773	0.2777605	5.930751	-0.001523322	0.3342795	399.9978	-999.9995	0.3575767	999.9969	1200.001	0.4118076	-1000.029	-500.0004	0.2983038	-100.0312	599.9955	0.3011498	-899.9981	1000.001	0.3583819	-1491.952	-0.001126612	8.030722	-1493.961	-0.01055985	7.957883	-1495.959	-0.008453599	7.878643	-1497.956	0.0009095869	7.811708	-1499.964	-0.003373218	7.736383	-1501.957	0.004642578	7.6705	
13	22	13	22	36	-1400.102	19.96762	0.2791514	5.941011	-0.001524867	0.3338099	399.9978	-999.9995	0.3564034	999.9969	1200	0.4120382	-1000.029	-500.0004	0.2958824	-100.0312	599.9955	0.3002353	-899.9981	1000.001	0.358335	-1491.952	-0.001091888	8.063836	-1493.961	-0.01063256	7.990841	-1495.959	-0.008498273	7.911451	-1497.956	0.0009899988	7.844366	-1499.963	-0.003459292	7.768853	-1501.956	0.004617143	7.702857	
13.028	22	13	22	37	-1400.102	19.96746	0.2811251	5.955376	-0.001527156	0.3331659	399.9978	-999.9995	0.3547982	999.9969	1200	0.4123315	-1000.029	-500.0004	0.292488	-100.0313	599.9955	0.2989353	-899.9981	1000.001	0.3582946	-1491.952	-0.001039115	8.110306	-1493.961	-0.01072894	8.037102	-1495.959	-0.008555236	7.957501	-1497.956	0.001096649	7.89021	-1499.963	-0.003565814	7.814431	-1501.956	0.004580295	7.74828	
13.048	22	13	22	37	-1400.102	19.96735	0.282551	5.965636	-0.001528856	0.332716	399.9978	-999.9995	0.353681	999.9969	1200	0.412521	-1000.03	-500.0004	0.2900626	-100.0313	599.9955	0.297992	-899.9981	1000.001	0.3582838	-1491.951	-0.0009962763	8.143578	-1493.961	-0.01079941	8.070229	-1495.959	-0.008589713	7.990477	-1497.955	0.001169006	7.92304	-1499.963	-0.003637893	7.847077	-1501.956	0.004556932	7.780814	
13.084	22	13	22	37	-1400.103	19.96714	0.2851449	5.984106	-0.001531957	0.3319311	399.9978	-999.9995	0.3517386	999.9969	1200	0.412823	-1000.03	-500.0005	0.2857024	-100.0313	599.9955	0.2962598	-899.9981	1000.001	0.3583025	-1491.951	-0.0009189679	8.196954	-1493.96	-0.01091774	8.123379	-1495.959	-0.008622643	8.043382	-1497.955	0.001286541	7.975714	-1499.963	-0.003759935	7.899465	-1501.956	0.004535921	7.833019	
13.096	22	13	22	37	-1400.103	19.96708	0.2860157	5.990263	-0.001532981	0.331678	399.9978	-999.9995	0.3511121	999.9969	1200	0.4129132	-1000.03	-500.0005	0.2842525	-100.0313	599.9955	0.2956717	-899.998	1000.001	0.3583198	-1491.951	-0.00087643	8.223704	-1493.96	-0.01097843	8.150021	-1495.959	-0.008627304	8.069898	-1497.955	0.001343541	8.002117	-1499.963	-0.003825497	7.925729	-1501.955	0.004535649	7.859189	
13.124	22	13	22	37	-1400.104	19.96692	0.2880565	6.004628	-0.001535319	0.3311074	399.9978	-999.9995	0.349694	999.9969	1200	0.4131043	-1000.03	-500.0005	0.2808807	-100.0313	599.9955	0.2942766	-899.998	1000.001	0.3583818	-1491.951	-0.0007960251	8.270619	-1493.96	-0.0110794	8.196744	-1495.958	-0.008619739	8.116406	-1497.955	0.001429881	8.041803	-1499.963	-0.003925791	7.965214	-1501.955	0.004544941	7.898532	
13.144	22	13	22	37	-1400.104	19.9668	0.2895195	6.01489	-0.001536937	0.3307196	399.9978	-999.9995	0.34872	999.9969	1200	0.4132246	-1000.03	-500.0005	0.2784853	-100.0313	599.9955	0.2932596	-899.998	1000.001	0.3584448	-1491.951	-0.0007430491	8.304209	-1493.96	-0.01115482	8.230193	-1495.958	-0.008608626	8.149703	-1497.955	0.001526003	8.081585	-1499.962	-0.004024464	8.004799	-1501.955	0.004553881	7.937981	
13.164	22	13	22	37	-1400.104	19.96669	0.290985	6.025151	-0.001538523	0.3303505	399.9977	-999.9995	0.3477795	999.9969	1200	0.4133312	-1000.03	-500.0005	0.2761039	-100.0313	599.9955	0.2922253	-899.998	1000.001	0.3585233	-1491.951	-0.0006874048	8.337865	-1493.96	-0.01123325	8.263705	-1495.958	-0.008597208	8.183064	-1497.954	0.001618734	8.114811	-1499.962	-0.004099886	8.037859	-1501.955	0.004563191	7.970933	
13.192	22	13	22	37	-1400.105	19.96653	0.2930376	6.039517	-0.00154073	0.3298686	399.9977	-999.9995	0.3465205	999.9969	1200	0.4134567	-1000.031	-500.0005	0.2727985	-100.0313	599.9956	0.2907487	-899.998	1000.001	0.3586594	-1491.95	-0.0006012434	8.385092	-1493.96	-0.01134823	8.310728	-1495.958	-0.008556555	8.229874	-1497.954	0.001756827	8.161439	-1499.962	-0.004194577	8.084254	-1501.955	0.004573436	8.017184	
13.22	22	13	22	37	-1400.105	19.96638	0.295087	6.053884	-0.001542992	0.3294315	399.9977	-999.9995	0.3453298	999.9969	1200	0.4135526	-1000.031	-500.0006	0.2695325	-100.0313	599.9956	0.2892412	-899.998	1000.001	0.3588258	-1491.95	-0.0005252135	8.432441	-1493.96	-0.01145793	8.357876	-1495.958	-0.008493624	8.276806	-1497.954	0.00188122	8.208198	-1499.962	-0.004292649	8.130774	-1501.954	0.004594874	8.063571	
13.24	22	13	22	37	-1400.105	19.96627	0.2965464	6.064146	-0.001544684	0.3291489	399.9977	-999.9995	0.3445212	999.9969	1200	0.4136014	-1000.031	-500.0006	0.267227	-100.0313	599.9956	0.2881475	-899.998	1000.001	0.358963	-1491.95	-0.000473589	8.466335	-1493.96	-0.01153451	8.391629	-1495.958	-0.008453121	8.310403	-1497.954	0.001962248	8.241677	-1499.962	-0.004364636	8.164078	-1501.954	0.004616976	8.096786	
13.268	22	13	22	37	-1400.106	19.96611	0.2985802	6.078513	-0.001547202	0.3287976	399.9977	-999.9995	0.3434479	999.9969	1200	0.4136391	-1000.031	-500.0006	0.2640415	-100.0313	599.9956	0.2865951	-899.9979	1000.001	0.3591802	-1491.95	-0.0003980291	8.513885	-1493.96	-0.01164071	8.438986	-1495.957	-0.008398623	8.357543	-1497.954	0.002067622	8.288657	-1499.962	-0.004487319	8.210811	-1501.954	0.004644792	8.143406	
13.288	22	13	22	37	-1400.106	19.966	0.3000241	6.088776	-0.001549111	0.3285799	399.9977	-999.9995	0.3427227	999.9969	1200	0.4136426	-1000.031	-500.0006	0.2617985	-100.0313	599.9956	0.2854725	-899.9979	1000.001	0.3593532	-1491.95	-0.0003432246	8.547922	-1493.96	-0.011714	8.472885	-1495.957	-0.008357186	8.391291	-1497.953	0.002138164	8.322289	-1499.962	-0.004581065	8.24427	-1501.954	0.004668056	8.176787	
13.328	22	13	22	37	-1400.107	19.96578	0.3028836	6.109301	-0.001553159	0.3282314	399.9977	-999.9995	0.3413745	999.9969	1200	0.4135854	-1000.032	-500.0007	0.2573994	-100.0313	599.9956	0.2831949	-899.9979	1000.001	0.3597427	-1491.95	-0.0002406036	8.61617	-1493.96	-0.01183088	8.540858	-1495.957	-0.00826686	8.458973	-1497.953	0.002276218	8.38974	-1499.961	-0.004745797	8.311382	-1501.953	0.004699312	8.243744	
13.34	22	13	22	37	-1400.107	19.96571	0.3037328	6.115459	-0.001554411	0.3281499	399.9977	-999.9995	0.3409962	999.9969	1200	0.4135506	-1000.032	-500.0007	0.2561034	-100.0313	599.9956	0.2825031	-899.9979	1000.001	0.3598705	-1491.949	-0.0002182202	8.636689	-1493.96	-0.01186442	8.561296	-1495.957	-0.008235483	8.479326	-1497.953	0.00231865	8.410025	-1499.961	-0.004791294	8.331565	-1501.953	0.004705662	8.263881	
13.376	22	13	22	37	-1400.107	19.96551	0.3062527	6.133934	-0.001558192	0.3279693	399.9977	-999.9995	0.339933	999.9969	1200	0.4133944	-1000.032	-500.0007	0.2522848	-100.0313	599.9956	0.2804031	-899.9979	1000.001	0.3602837	-1491.949	-0.0001701675	8.69837	-1493.96	-0.01196536	8.622733	-1495.957	-0.008121506	8.540518	-1497.953	0.002422465	8.471014	-1499.961	-0.004917832	8.392244	-1501.953	0.004718952	8.324427	
